Page,Clicks,Impressions,CTR,Position,PageType
https://painclinics.com/pain-management/rush-pain-treatment-center-ms-39301/,18,1508,1.19,12.62,clinic
https://www.painclinics.com/pain-management/west-coast-health-wellness-fl-33710,18,1497,1.2,24.79,clinic
https://www.painclinics.com/pain-management/national-spine-and-pain-centers-kunal-sood-md-md-20874,18,1486,1.21,9.23,clinic
https://painclinics.com/?clinics=pain-management-dr-william-vargas-md,18,1467,1.23,37.75,clinic-old-url
https://painclinics.com/pain-management/crimson-pain-management-specialists-ks-66209/,18,1424,1.26,7.6,clinic
https://painclinics.com/pain-management/kenneth-homolya-md-tn-37075/,18,1381,1.3,8.43,clinic
https://painclinics.com/pain-management/justin-averna-do-nm-87110/,18,1368,1.32,9.22,clinic
https://painclinics.com/pain-management/southern-pain-center-llc-la-70471/,18,1352,1.33,25.37,clinic
https://painclinics.com/pain-management/center-for-advanced-pain-management-mo-65807/,18,1276,1.41,23.74,clinic
https://www.painclinics.com/pain-management/az-pain-doctors-az-85122,18,1249,1.44,16.45,clinic
https://painclinics.com/?clinics=valley-center-for-pain-medicine-and-wound-care-center,18,1203,1.5,23.09,clinic-old-url
https://www.painclinics.com/pain-management/interventional-pain-consultants-tn-37830,18,1111,1.62,8.09,clinic
https://painclinics.com/pain-management/nj-spine-and-pain-center-nj-8822/,18,1011,1.78,30.19,clinic
https://painclinics.com/pain-management/advanced-pain-management-wi-53215/,18,998,1.8,17.97,clinic
https://www.painclinics.com/pain-management/institute-of-interventional-pain-management-ar-72801,18,933,1.93,11.9,clinic
https://www.painclinics.com/pain-management/dr-daniel-r-kloster-md-ks-66209,18,827,2.18,10.97,clinic
https://www.painclinics.com/pain-management/advance-pain-spine-institute-llc-ky-41056,18,822,2.19,9.9,clinic
https://painclinics.com/pain-management/dr-jaisimha-k-iyengar-md-wa-98405/,18,753,2.39,10.74,clinic
https://painclinics.com/pain-management/arkansas-pain-center-ltd-butch-garlapati-md-ar-72117/,18,735,2.45,11.99,clinic
https://www.painclinics.com/pain-management/mcleod-interventional-pain-management-carolina-forest-sc-29579,18,720,2.5,13.64,clinic
https://painclinics.com/pain-management/dr-stephen-m-ford-md-co-80907/,18,716,2.51,15.01,clinic
https://www.painclinics.com/pain-management/dr-randall-j-franiak-md-in-46038,18,689,2.61,7.46,clinic
https://painclinics.com/pain-management/urgent-care-of-lafayette-la-70503/,18,668,2.69,34.32,clinic
https://www.painclinics.com/pain-management/marshall-pain-clinic-al-35976,18,662,2.72,7.7,clinic
https://www.painclinics.com/pain-management/athens-limestone-pain-center-al-35611,18,648,2.78,11.3,clinic
https://painclinics.com/?clinics=dr-j-paul-p-meyer-md-2,18,628,2.87,20.37,clinic-old-url
https://painclinics.com/pain-management/neuragenex-pain-management-clinic-aurora-il-60504/,18,579,3.11,19.83,clinic
https://painclinics.com/pain-management/brett-lawlor-md-sd-57702/,18,571,3.15,10.49,clinic
https://www.painclinics.com/pain-management/low-country-pain-vein-center-sc-29115,18,567,3.17,8.69,clinic
https://painclinics.com/pain-management/tiffini-lake-md-anesthesiologist-vt-5403/,18,538,3.35,6.63,clinic
https://painclinics.com/pain-management/daniel-s-bennett-md-pllc-co-80401/,18,427,4.22,7.32,clinic
https://www.painclinics.com/pain-management/integris-pain-management-north-ok-73112,18,409,4.4,8.48,clinic
https://www.painclinics.com/pain-management/jason-williams-md-id-83706,18,405,4.44,17.74,clinic
https://painclinics.com/pain-management/lockwood-scott-a-md-sd-57105/,18,212,8.49,17.33,clinic
https://www.painclinics.com/pain-management/dr-sekou-f-molette-md-tn-37203,18,179,10.06,5.57,clinic
https://www.painclinics.com/pain-management/trevin-thurman-m-d-wy-82901,18,103,17.48,6.31,clinic
https://painclinics.com/pain-management/new-jersey-institute-for-pain-relief-edison-nj-8820/,17,5560,0.31,40.24,clinic
https://painclinics.com/pain-management/summit-spine-and-joint-centers-ga-30161/,17,5107,0.33,13.34,clinic
https://painclinics.com/pain-management/premier-pain-management-pllc-ma-1420/,17,4919,0.35,11.07,clinic
https://painclinics.com/pain-management/integrated-pain-solutions-nc-28387/,17,4033,0.42,22.65,clinic
https://painclinics.com/pain-management/alphacare-medical-primary-care-dover-de-19904/,17,3670,0.46,12.41,clinic
https://painclinics.com/pain-management/opmsm-ocean-front-pain-management-and-sports-medicine-va-23452/,17,3631,0.47,14.95,clinic
https://painclinics.com/pain-management/hawaii-institute-for-pain-hi-pain-east-oahu-hi-96814/,17,3496,0.49,12.22,clinic
https://painclinics.com/pain-management/york-pain-center-pa-17402/,17,3209,0.53,11.63,clinic
https://painclinics.com/pain-management/aurora-pain-management-wi-53215/,17,3201,0.53,14.71,clinic
https://painclinics.com/pain-management/summa-pain-care-az-85382/,17,2964,0.57,30.67,clinic
https://painclinics.com/pain-management/pain-physicians-of-wisconsin-pro-spine-pain-dino-tsoulfas-md-wi-53142/,17,2559,0.66,9.11,clinic
https://www.painclinics.com/pain-management/penn-pain-medicine-center-radnor-pa-19087,17,2559,0.66,15.93,clinic
https://www.painclinics.com/pain-management/presbyterian-pain-and-spine-in-albuquerque-at-kaseman-hospital-nm-87110,17,2528,0.67,9.78,clinic
https://painclinics.com/pain-management/amish-patel-do-oh-43040/,17,2440,0.7,12.1,clinic
https://painclinics.com/pain-management/carson-pain-management-university-of-michigan-health-sparrow-mi-48811/,17,2267,0.75,10.06,clinic
https://painclinics.com/pain-management/glen-david-m-d-wa-98122/,17,2216,0.77,8.62,clinic
https://painclinics.com/?clinics=dr-heather-whaley,17,2098,0.81,28.3,clinic-old-url
https://painclinics.com/pain-management/patrick-prevo-md-ok-73106/,17,1907,0.89,8.52,clinic
https://www.painclinics.com/pain-management/atrium-health-cabarrus-pain-management-nc-28025,17,1806,0.94,10.22,clinic
https://www.painclinics.com/pain-management/national-spine-pain-centers-bel-air-md-21014,17,1781,0.95,9.98,clinic
https://www.painclinics.com/pain-management/interventional-pain-management-harrison-ar-72601,17,1696,1.0,5.91,clinic
https://painclinics.com/pain-management/tufts-medical-center-pain-management-center-ma-2111/,17,1619,1.05,18.42,clinic
https://painclinics.com/pain-management/anesthesia-pain-services-llc-ne-68512/,17,1600,1.06,11.95,clinic
https://painclinics.com/pain-management/pain-spine-joint-center-of-the-alleghenies-pa-16345/,17,1593,1.07,9.11,clinic
https://painclinics.com/pain-management/forrest-p-allen-do-tn-37211/,17,1579,1.08,11.91,clinic
https://painclinics.com/?clinics=mary-lanning-healthcare-interventional-pain-curtis-albers-md,17,1548,1.1,17.98,clinic-old-url
https://painclinics.com/pain-management/pain-care-center-mi-49015/,17,1499,1.13,9.22,clinic
https://painclinics.com/pain-management/fangfang-xing-m-d-wa-98122/,17,1437,1.18,10.7,clinic
https://painclinics.com/pain-management/az-pain-doctors-az-85122/,17,1418,1.2,18.8,clinic
https://painclinics.com/pain-management/pain-clinic-of-michigan-novi-mi-48377/,17,1385,1.23,18.83,clinic
https://painclinics.com/pain-management/central-valley-pain-management-ca-93274/,17,1369,1.24,9.63,clinic
https://painclinics.com/pain-management/the-spine-diagnostic-pain-treatment-center-sean-graham-md-la-70737/,17,1353,1.26,10.24,clinic
https://painclinics.com/pain-management/honolulu-pain-management-clinic-hi-96701/,17,1275,1.33,41.02,clinic
https://www.painclinics.com/pain-management/brian-d-meek-md-mo-63376,17,1262,1.35,8.57,clinic
https://painclinics.com/?clinics=pain-gps-clinic,17,1257,1.35,11.68,clinic-old-url
https://painclinics.com/pain-management/premier-pain-physicians-oh-45005/,17,1194,1.42,27.0,clinic
https://www.painclinics.com/pain-management/amhan-pain-management-clinic-tx-75090,17,1123,1.51,12.73,clinic
https://painclinics.com/pain-management/joshua-meyer-md-al-36207/,17,1091,1.56,9.64,clinic
https://painclinics.com/pain-management/richard-brian-thoma-m-d-al-35216/,17,1056,1.61,10.28,clinic
https://painclinics.com/pain-management/brett-whatcott-ar-72908/,17,806,2.11,11.2,clinic
https://www.painclinics.com/pain-management/colonial-pain-management-sc-29150,17,748,2.27,8.15,clinic
https://painclinics.com/pain-management/neuragenex-pain-management-clinic-mcdonough-ga-30252/,17,735,2.31,12.19,clinic
https://www.painclinics.com/pain-management/pain-physicians-of-wisconsin-wi-53045,17,623,2.73,8.31,clinic
https://www.painclinics.com/pain-management/joints-nerves-spine-wi-54911,17,623,2.73,31.53,clinic
https://www.painclinics.com/pain-management/frenette-luc-md-al-35173,17,619,2.75,7.92,clinic
https://painclinics.com/pain-management/trinity-pain-clinic-nd-58701/,17,608,2.8,9.26,clinic
https://www.painclinics.com/pain-management/forrest-p-allen-do-tn-37090,17,605,2.81,8.2,clinic
https://painclinics.com/?clinics=dr-john-t-sacha-md,17,565,3.01,9.59,clinic-old-url
https://painclinics.com/pain-management/dr-dana-g-crovo-md-me-4102/,17,535,3.18,8.18,clinic
https://www.painclinics.com/pain-management/dr-roger-misasi-ks-66762,17,492,3.46,6.12,clinic
https://www.painclinics.com/pain-management/advanced-pain-institute-isaac-minehart-md-ca-91007,17,487,3.49,8.49,clinic
https://painclinics.com/pain-management/pca-pain-care-center-or-97702/,17,470,3.62,21.62,clinic
https://www.painclinics.com/pain-management/brian-jones-md-ks-66112,17,450,3.78,6.35,clinic
https://www.painclinics.com/pain-management/may-pain-institute-ky-40701,17,437,3.89,10.38,clinic
https://www.painclinics.com/pain-management/restored-horizons-pain-management-id-83815,17,422,4.03,10.66,clinic
https://painclinics.com/pain-management/dr-michael-templer-nd-58701/,17,351,4.84,11.97,clinic
https://www.painclinics.com/pain-management/dr-joseph-d-paz-do-pa-18702,17,289,5.88,7.7,clinic
https://painclinics.com/pain-management/metro-mn-pain-mn-55429/,17,177,9.6,20.62,clinic
https://www.painclinics.com/pain-management/dr-david-k-hagstrom-tx-79412/,17,129,13.18,5.57,clinic
https://painclinics.com/pain-management/comprehensive-pain-center-of-council-bluffs-ia-51503/,16,7195,0.22,27.51,clinic
https://painclinics.com/pain-management/ispine-clinics-mn-55433/,16,6828,0.23,11.93,clinic
https://painclinics.com/pain-management/clearway-pain-solutions-largo-md-md-20774/,16,4511,0.35,13.34,clinic
https://painclinics.com/?clinics=whs-pain-management-center,16,4498,0.36,26.4,clinic-old-url
https://painclinics.com/pain-management/pain-spine-specialists-of-idaho-jason-m-poston-md-id-83404/,16,4148,0.39,14.77,clinic
https://www.painclinics.com/pain-management/national-spine-pain-centers-winchester-va-22601,16,3657,0.44,9.36,clinic
https://painclinics.com/?clinics=comprehensive-pain-management-institute-llc-leon-margolin-md-phd-julie-chen-md,16,3532,0.45,43.85,clinic-old-url
https://www.painclinics.com/pain-management/relief-spine-pain-center-al-35968,16,3503,0.46,7.32,clinic
https://painclinics.com/pain-management/pardee-pain-center-nc-28791/,16,2540,0.63,11.81,clinic
https://www.painclinics.com/pain-management/puget-sound-pain-clinic-lakewood-a-sound-pain-alliance-member-wa-98499,16,2532,0.63,10.96,clinic
https://painclinics.com/pain-management/montana-neuropathy-and-spine-center-mt-59803/,16,2481,0.64,15.23,clinic
https://painclinics.com/pain-management/ikigu-godfrey-thuku-md-mph-ia-50014/,16,2465,0.65,9.11,clinic
https://painclinics.com/pain-management/comprehensive-pain-care-ar-71655/,16,2381,0.67,11.88,clinic
https://www.painclinics.com/pain-management/firsthealth-interventional-pain-medicine-pinehurst-nc-28374,16,2292,0.7,9.32,clinic
https://painclinics.com/pain-management/andrew-oh-md-or-97301/,16,2255,0.71,29.2,clinic
https://www.painclinics.com/pain-management/spectrum-pain-clinics-inc-tn-38305,16,2175,0.74,7.48,clinic
https://www.painclinics.com/pain-management/atlas-pain-and-spine-ky-40475,16,2073,0.77,8.77,clinic
https://www.painclinics.com/pain-management/pain-management-plus-pllc-nc-28043,16,1971,0.81,6.84,clinic
https://painclinics.com/?clinics=carlos-roman-md,16,1840,0.87,20.78,clinic-old-url
https://www.painclinics.com/pain-management/comprehensive-pain-and-spine-specialists-llc-muncie-in-47304,16,1686,0.95,8.33,clinic
https://www.painclinics.com/pain-management/dr-adam-j-wallace-md-interventional-pain-management-ok-74135,16,1680,0.95,16.09,clinic
https://painclinics.com/?clinics=coastal-pain-care,16,1640,0.98,40.15,clinic-old-url
https://painclinics.com/pain-management/dr-theodore-j-togliatti-md-oh-44907/,16,1429,1.12,8.67,clinic
https://painclinics.com/pain-management/greenwood-pain-clinic-ms-38930/,16,1417,1.13,22.5,clinic
https://www.painclinics.com/pain-management/imperial-pain-specialists-tn-37601,16,1346,1.19,10.67,clinic
https://www.painclinics.com/pain-management/the-pain-management-group-tn-37122,16,1285,1.25,8.66,clinic
https://painclinics.com/pain-management/north-mississippi-regional-pain-consultants-corinth-ms-38834/,16,1270,1.26,16.0,clinic
https://www.painclinics.com/pain-management/christian-hospital-pain-management-center-mo-63136,16,1256,1.27,11.41,clinic
https://painclinics.com/pain-management/knox-pain-management-pllc-10589/,16,1051,1.52,14.1,clinic
https://painclinics.com/?clinics=the-pain-center-of-west-virginia,16,1050,1.52,25.92,clinic-old-url
https://painclinics.com/pain-management/barrett-randall-k-dr-pa-16201/,16,1028,1.56,8.99,clinic
https://painclinics.com/pain-management/dr-nehal-p-modh-md-mo-63028/,16,998,1.6,11.54,clinic
https://painclinics.com/pain-management/northwest-indiana-occupational-pain-and-wellness-in-46410/,16,967,1.65,24.2,clinic
https://www.painclinics.com/pain-management/tidelands-health-pain-management-services-at-the-market-common-sc-29577,16,933,1.71,15.66,clinic
https://painclinics.com/pain-management/dr-uday-uthaman-de-19808/,16,831,1.93,7.54,clinic
https://www.painclinics.com/pain-management/johnathon-p-shaffer-md-iu-health-pain-center-in-47401,16,810,1.98,9.39,clinic
https://painclinics.com/pain-management/rossetti-cindy-e-md-ar-72903/,16,788,2.03,10.74,clinic
https://www.painclinics.com/pain-management/marion-pain-clinic-oh-43302,16,779,2.05,11.84,clinic
https://www.painclinics.com/pain-management/wake-spine-pain-specialists-winston-salem-nc-27103,16,775,2.06,13.63,clinic
https://painclinics.com/pain-management/dr-eric-stewart-oh-43203/,16,775,2.06,30.02,clinic
https://painclinics.com/?clinics=headache-pain-management-associates-of-westchester,16,775,2.06,37.72,clinic-old-url
https://www.painclinics.com/pain-management/physician-partners-of-america-pain-relief-group-fl-34741,16,767,2.09,13.88,clinic
https://www.painclinics.com/pain-management/brian-yee-do-wv-25801,16,706,2.27,11.13,clinic
https://www.painclinics.com/pain-management/avni-gupta-md-il-61602,16,693,2.31,10.31,clinic
https://painclinics.com/pain-management/swedish-functional-restoration-clinic-seattle-wa-98122/,16,594,2.69,14.3,clinic
https://painclinics.com/pain-management/bindu-popat-lewis-mpt-do-mi-49546/,16,553,2.89,6.45,clinic
https://painclinics.com/?clinics=david-y-xiong-md-phd-advanced-spine-and-pain-care-llc,16,550,2.91,18.61,clinic-old-url
https://painclinics.com/pain-management/advanced-pain-institute-la-70726/,16,506,3.16,39.67,clinic
https://www.painclinics.com/pain-management/kost-jonathan-a-md-ct-6107,16,477,3.35,7.21,clinic
https://www.painclinics.com/pain-management/advanced-pain-medicine-psc-ky-40509,16,456,3.51,16.4,clinic
https://www.painclinics.com/pain-management/arpan-j-patel-md-edgerton-hospital-pain-spine-center-wi-53534,16,432,3.7,6.17,clinic
https://www.painclinics.com/pain-management/oregon-pain-center-or-97225,16,342,4.68,18.54,clinic
https://www.painclinics.com/pain-management/jeffrey-gorelick-md-wi-53213,16,327,4.89,7.27,clinic
https://www.painclinics.com/pain-management/dr-marjorie-e-belsky-md-nv-89009,16,326,4.91,4.67,clinic
https://www.painclinics.com/pain-management/wyoming-pain-institute-wy-82718,16,316,5.06,7.28,clinic
https://www.painclinics.com/pain-management/jasmine-barksdale-cobb-np-de-19963,16,295,5.42,7.12,clinic
https://www.painclinics.com/pain-management/comprehensive-spine-and-pain-management-de-19713,16,280,5.71,14.44,clinic
https://www.painclinics.com/pain-management/pain-center-st-james-healthcare-mt-59701,16,274,5.84,8.72,clinic
https://www.painclinics.com/pain-management/steven-robert-peloquin-md-ks-66502,16,224,7.14,8.86,clinic
https://painclinics.com/pain-management/koshy-m-mathai-md-wv-26330/,16,215,7.44,12.47,clinic
https://www.painclinics.com/pain-management/institute-of-precision-pain-medicine-tx-77521/,16,211,7.58,6.17,clinic
https://www.painclinics.com/pain-management/dr-robert-h-long-md-mn-55331,16,172,9.3,7.13,clinic
https://painclinics.com/pain-management/pain-care-florida-stuart-fl-34994/,15,9082,0.17,19.29,clinic
https://painclinics.com/pain-management/red-rock-neurology-pain-management-nv-89030/,15,6384,0.23,8.41,clinic
https://painclinics.com/pain-management/primmed-pain-institute-southern-hills-nv-89148/,15,6383,0.23,8.46,clinic
https://painclinics.com/pain-management/sterling-orthopedic-pain-and-spine-ut-84107/,15,5582,0.27,11.71,clinic
https://painclinics.com/pain-management/az-pain-doctors-az-85308/,15,4718,0.32,32.93,clinic
https://painclinics.com/pain-management/cooper-pain-management-at-camden-nj-8103/,15,4284,0.35,21.16,clinic
https://painclinics.com/pain-management/central-california-pain-management-ca-93301/,15,4081,0.37,13.79,clinic
https://painclinics.com/pain-management/atlas-pain-and-spine-ky-40701/,15,3724,0.4,9.34,clinic
https://painclinics.com/pain-management/atrium-health-wake-forest-baptist-pain-center-premier-nc-27265/,15,3613,0.42,13.36,clinic
https://painclinics.com/pain-management/west-coast-health-wellness-fl-33710/,15,3309,0.45,27.3,clinic
https://painclinics.com/?clinics=advanced-pain-medicine-moon-township-pa,15,3142,0.48,23.04,clinic-old-url
https://painclinics.com/pain-management/dr-brad-wilson-tn-37075/,15,2805,0.53,21.99,clinic
https://painclinics.com/pain-management/the-pain-center-of-illinois-oak-park-il-60304/,15,2799,0.54,13.05,clinic
https://painclinics.com/pain-management/dr-chee-houe-woo-md-de-19809/,15,2794,0.54,10.68,clinic
https://painclinics.com/pain-management/daniel-e-fabito-md-nv-89012/,15,2677,0.56,10.04,clinic
https://www.painclinics.com/pain-management/commonwealth-pain-and-spine-ky-41501,15,2503,0.6,9.02,clinic
https://painclinics.com/pain-management/community-care-of-west-milford-wv-26451/,15,2419,0.62,8.63,clinic
https://www.painclinics.com/pain-management/dominion-spine-and-pain-springfield-va-va-22150,15,2415,0.62,6.21,clinic
https://painclinics.com/pain-management/alexander-ajlouni-md-mi-48036/,15,2402,0.62,9.93,clinic
https://painclinics.com/pain-management/pain-treatment-center-nd-58503/,15,2354,0.64,10.92,clinic
https://painclinics.com/pain-management/eric-robinson-md-al-36830/,15,2269,0.66,18.41,clinic
https://painclinics.com/pain-management/dr-chitra-ramasubbu-ga-30114/,15,2150,0.7,10.88,clinic
https://painclinics.com/pain-management/dr-bruce-a-mackey-ok-73034/,15,2130,0.7,9.93,clinic
https://www.painclinics.com/,15,1935,0.78,48.29,homepage
https://painclinics.com/pain-management/eric-sterne-md-la-70065/,15,1705,0.88,8.93,clinic
https://www.painclinics.com/pain-management/arkansas-spine-and-pain-ar-72034,15,1545,0.97,8.95,clinic
https://painclinics.com/pain-management/ryan-gibb-md-az-85209/,15,1521,0.99,10.75,clinic
https://www.painclinics.com/pain-management/arizona-pain-scottsdale-mountain-view-az-85258,15,1475,1.02,15.24,clinic
https://painclinics.com/?clinics=pain-physicians-of-wisconsin,15,1464,1.02,29.16,clinic-old-url
https://painclinics.com/?clinics=dr-arpan-j-patel-edgerton-hospital-pain-spine-center,15,1365,1.1,13.83,clinic-old-url
https://painclinics.com/pain-management/marion-pain-clinic-oh-43302/,15,1337,1.12,16.18,clinic
https://www.painclinics.com/pain-management/excel-pain-consultants-pa-15001,15,1331,1.13,7.4,clinic
https://painclinics.com/pain-management/wilmington-pain-and-rehabilitation-center-de-19806/,15,1308,1.15,32.56,clinic
https://www.painclinics.com/pain-management/interventional-pain-center-tn-37075,15,1293,1.16,8.08,clinic
https://painclinics.com/pain-management/dr-krishnappa-prasad-ar-72205/,15,1287,1.17,8.26,clinic
https://painclinics.com/pain-management/ascension-st-john-hospital-blue-water-pain-specialists-mi-48081/,15,1250,1.2,14.9,clinic
https://www.painclinics.com/pain-management/new-jersey-institute-for-pain-relief-cherry-hill-nj-8034,15,1221,1.23,17.39,clinic
https://painclinics.com/pain-management/christine-j-hoglund-do-mt-59270/,15,1187,1.26,6.63,clinic
https://painclinics.com/pain-management/bryan-wernick-md-co-80027/,15,1167,1.29,8.84,clinic
https://www.painclinics.com/pain-management/maher-el-khatib-md-ma-2703,15,1125,1.33,11.9,clinic
https://painclinics.com/pain-management/wellspring-pain-clinic-comprehensive-pain-management-recovery-in-46410/,15,1104,1.36,24.66,clinic
https://painclinics.com/pain-management/penn-pain-medicine-center-radnor-pa-19087/,15,1081,1.39,18.14,clinic
https://painclinics.com/pain-management/chi-st-alexius-health-williston-pain-clinic-nd-58801/,15,1030,1.46,26.76,clinic
https://painclinics.com/pain-management/taconic-spine-vt-5255/,15,922,1.63,9.64,clinic
https://painclinics.com/pain-management/dr-alex-h-phan-md-ca-95204/,15,898,1.67,11.51,clinic
