"Place ID",ID,Title,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured"
ChIJl0y8E3d644kRVSpRIL6GMHM,58310,"Stephanie Gianoukos, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7533.jpeg,thumbnail-7533.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7533.jpeg,63976,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7533.jpeg
ChIJM9-Om1vn44kR4QvrXK0U3T0,58313,"Premier Pain Management PLLC",https://lombers.com/wp-content/uploads/2025/03/AF1QipMCpwsku3EzH-CRKo5CftEU7CgUQn8yrfH3K1Pms1024.jpeg,AF1QipMCpwsku3EzH-CRKo5CftEU7CgUQn8yrfH3K1Pms1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMCpwsku3EzH-CRKo5CftEU7CgUQn8yrfH3K1Pms1024.jpeg,63977,AF1QipMCpwsku3EzH-CRKo5CftEU7CgUQn8yrfH3K1Pm=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMCpwsku3EzH-CRKo5CftEU7CgUQn8yrfH3K1Pms1024.jpeg
ChIJpaTyl-Jj44kRA9WYJ6MaL5o,58317,"South Shore Health's Pain Management Clinic",,,,,,,,,
ChIJdRUm-93h4okRfvPaFF2l9AE,58318,"Charles C Ho, MD at Pain Management Centers of New England",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7534.jpeg,thumbnail-7534.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7534.jpeg,63978,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7534.jpeg
ChIJs-sMvB2G5IkRTvGR9_Y-6EE,58322,"Anthony K. Wong, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipNJLU8ifhtaG9gKhMsu3W__BUptkWfnxz2LlcRVs1024-1.jpeg,AF1QipNJLU8ifhtaG9gKhMsu3W__BUptkWfnxz2LlcRVs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNJLU8ifhtaG9gKhMsu3W__BUptkWfnxz2LlcRVs1024-1.jpeg,58324,AF1QipNJLU8ifhtaG9gKhMsu3W__BUptkWfnxz2LlcRVs1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNJLU8ifhtaG9gKhMsu3W__BUptkWfnxz2LlcRVs1024-1.jpeg
ChIJ5x9ex-Z144kRrLHhvjJ_wH0,58326,"North Shore Pain Management",https://lombers.com/wp-content/uploads/2025/03/AF1QipPqQJ5-S2bKdSCbSgC4Sp3u2zLJI5vMymESfo14s1024.jpeg,AF1QipPqQJ5-S2bKdSCbSgC4Sp3u2zLJI5vMymESfo14s1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPqQJ5-S2bKdSCbSgC4Sp3u2zLJI5vMymESfo14s1024.jpeg,63979,AF1QipPqQJ5-S2bKdSCbSgC4Sp3u2zLJI5vMymESfo14=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPqQJ5-S2bKdSCbSgC4Sp3u2zLJI5vMymESfo14s1024.jpeg
ChIJ6bEq5I1X5IkRUeTq6DAsUYQ,58330,"Saint Anne's Hospital Center for Pain Management, Swansea",https://lombers.com/wp-content/uploads/2025/03/AF1QipMkCh_1C5pFeDA2HkwrbSxj8HncqJ8vDwffjgCSs1024.jpeg,AF1QipMkCh_1C5pFeDA2HkwrbSxj8HncqJ8vDwffjgCSs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMkCh_1C5pFeDA2HkwrbSxj8HncqJ8vDwffjgCSs1024.jpeg,63980,AF1QipMkCh_1C5pFeDA2HkwrbSxj8HncqJ8vDwffjgCS=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMkCh_1C5pFeDA2HkwrbSxj8HncqJ8vDwffjgCSs1024.jpeg
ChIJDSuawbac44kR8pLQpV6S1FI,58333,"Boston Advanced Medicine",https://lombers.com/wp-content/uploads/2025/03/AF1QipNMnhEszCqQPsww25_IdkQxi-K7HnmR9Q9ld5R0s1024.jpeg,AF1QipNMnhEszCqQPsww25_IdkQxi-K7HnmR9Q9ld5R0s1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNMnhEszCqQPsww25_IdkQxi-K7HnmR9Q9ld5R0s1024.jpeg,63981,AF1QipNMnhEszCqQPsww25_IdkQxi-K7HnmR9Q9ld5R0=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNMnhEszCqQPsww25_IdkQxi-K7HnmR9Q9ld5R0s1024.jpeg
ChIJ33uKQ1YH5IkRbsR3QTGmBK8,58337,"Saint Vincent Medical Group: Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/AF1QipMrD1r0Dnph7rdoNXsdyjGywif3ES1dTMtyK4Vcs1024-1.png,AF1QipMrD1r0Dnph7rdoNXsdyjGywif3ES1dTMtyK4Vcs1024-1.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMrD1r0Dnph7rdoNXsdyjGywif3ES1dTMtyK4Vcs1024-1.png,58339,AF1QipMrD1r0Dnph7rdoNXsdyjGywif3ES1dTMtyK4Vcs1024-1.png,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMrD1r0Dnph7rdoNXsdyjGywif3ES1dTMtyK4Vcs1024-1.png
ChIJ8xUdZxyN5IkR--OxyXtYKGA,58340,"Daniel Levin, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7535.jpeg,thumbnail-7535.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7535.jpeg,63982,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7535.jpeg
ChIJ7UTUG6aJ44kRH-BEB3MyJjM,58344,"Complete Spine & Pain Care",https://lombers.com/wp-content/uploads/2025/03/AF1QipN5gGibwksjqOsUaRTNNhjHn28PCQLq6GSSJJr0s1024.png,AF1QipN5gGibwksjqOsUaRTNNhjHn28PCQLq6GSSJJr0s1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN5gGibwksjqOsUaRTNNhjHn28PCQLq6GSSJJr0s1024.png,63983,AF1QipN5gGibwksjqOsUaRTNNhjHn28PCQLq6GSSJJr0=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipN5gGibwksjqOsUaRTNNhjHn28PCQLq6GSSJJr0s1024.png
ChIJGaRpbTTn5okRRJiCIMw3exg,58348,"Baystate Pain Management Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipPuJ0v3D81DqqUn55evK7aKmfUOvHh_MnBw9h39s1024.png,AF1QipPuJ0v3D81DqqUn55evK7aKmfUOvHh_MnBw9h39s1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPuJ0v3D81DqqUn55evK7aKmfUOvHh_MnBw9h39s1024.png,63984,AF1QipPuJ0v3D81DqqUn55evK7aKmfUOvHh_MnBw9h39=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPuJ0v3D81DqqUn55evK7aKmfUOvHh_MnBw9h39s1024.png
ChIJbwuIPN-f44kR_bNbM_WwUVc,58352,"Burlington Pain Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7536.jpeg,thumbnail-7536.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7536.jpeg,63985,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7536.jpeg
ChIJ3aCzXQpd5IkRnBo0sEaqABo,58356,"Maher El-Khatib, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipMDmKlsI5PJKjOfmb_eFnIwPNAIetWeeZ6N691qs1024.png,AF1QipMDmKlsI5PJKjOfmb_eFnIwPNAIetWeeZ6N691qs1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMDmKlsI5PJKjOfmb_eFnIwPNAIetWeeZ6N691qs1024.png,63986,AF1QipMDmKlsI5PJKjOfmb_eFnIwPNAIetWeeZ6N691q=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMDmKlsI5PJKjOfmb_eFnIwPNAIetWeeZ6N691qs1024.png
ChIJAZ2RVLmv5YkRzNg-XL9653I,58360,"Dr. Kyle Silva, DO",https://lombers.com/wp-content/uploads/2025/03/AF1QipMkjwFS_JjCZc-vuQl4kAx-mh6ZMmK0UXPwfsgjs1024.jpeg,AF1QipMkjwFS_JjCZc-vuQl4kAx-mh6ZMmK0UXPwfsgjs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMkjwFS_JjCZc-vuQl4kAx-mh6ZMmK0UXPwfsgjs1024.jpeg,63987,AF1QipMkjwFS_JjCZc-vuQl4kAx-mh6ZMmK0UXPwfsgj=s1024,,"Kyle Silva, DOPain ManagementRhode Island HospitalNewport Hospital2017Silva, Kyle DO 2017",,https://lombers.com/wp-content/uploads/2025/03/AF1QipMkjwFS_JjCZc-vuQl4kAx-mh6ZMmK0UXPwfsgjs1024.jpeg
ChIJn-_LfqmM5IkR1qBSC7qwaAI,58363,"Dr. Bijan N. Niaki, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipNPD-QTHHPNSGlHdSOpTSCHvV9Q9LyUWLj11Z5ls1024.jpeg,AF1QipNPD-QTHHPNSGlHdSOpTSCHvV9Q9LyUWLj11Z5ls1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNPD-QTHHPNSGlHdSOpTSCHvV9Q9LyUWLj11Z5ls1024.jpeg,63988,AF1QipNPD-QTHHPNSGlHdSOpTSCHvV9Q9LyUWLj11Z5l=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNPD-QTHHPNSGlHdSOpTSCHvV9Q9LyUWLj11Z5ls1024.jpeg
ChIJ32as5YR544kRI9wRzKqLyT0,58366,"Dr. Christopher C. Wenger, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7537.jpeg,thumbnail-7537.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7537.jpeg,63989,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7537.jpeg
ChIJAbs74KoT44kRjapBUqyZzxM,58369,"Pain and Wellness Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipPWEilf3fF0gDFRUlMr5WYV6CNV2bcJZ3tlXxYMs1024.jpeg,AF1QipPWEilf3fF0gDFRUlMr5WYV6CNV2bcJZ3tlXxYMs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPWEilf3fF0gDFRUlMr5WYV6CNV2bcJZ3tlXxYMs1024.jpeg,63990,AF1QipPWEilf3fF0gDFRUlMr5WYV6CNV2bcJZ3tlXxYM=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPWEilf3fF0gDFRUlMr5WYV6CNV2bcJZ3tlXxYMs1024.jpeg
ChIJg35PHppw44kRR98QweNNTMU,58372,"Massachusetts General Hospital Center For Pain Medicine",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7538.jpeg,thumbnail-7538.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7538.jpeg,63991,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7538.jpeg
ChIJrSs5vuOB44kRT-IzrUbwWAs,58375,"Newton-Wellesley Pain Management",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7539.jpeg,thumbnail-7539.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7539.jpeg,63992,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7539.jpeg
ChIJjf3YqIyk44kRLuS__4TL3_0,58379,"Lowell General Hospital Pain Management Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipOA-fX8smvNYINb1kJ9e6aDQBeYmb47ijFcHtdfs1024.jpeg,AF1QipOA-fX8smvNYINb1kJ9e6aDQBeYmb47ijFcHtdfs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOA-fX8smvNYINb1kJ9e6aDQBeYmb47ijFcHtdfs1024.jpeg,63993,AF1QipOA-fX8smvNYINb1kJ9e6aDQBeYmb47ijFcHtdf=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOA-fX8smvNYINb1kJ9e6aDQBeYmb47ijFcHtdfs1024.jpeg
ChIJQThBZAoH5IkRHsXuWNd-S1s,58383,"Dr kumar pain clinic",https://lombers.com/wp-content/uploads/2025/03/AF1QipNhXYWbUODIjcnLGQr2ut0P4kTLNH5DXmlPPrAUs1024-1.jpeg,AF1QipNhXYWbUODIjcnLGQr2ut0P4kTLNH5DXmlPPrAUs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNhXYWbUODIjcnLGQr2ut0P4kTLNH5DXmlPPrAUs1024-1.jpeg,58385,AF1QipNhXYWbUODIjcnLGQr2ut0P4kTLNH5DXmlPPrAUs1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNhXYWbUODIjcnLGQr2ut0P4kTLNH5DXmlPPrAUs1024-1.jpeg
ChIJk5TyzIxz44kRm_MoRgsvJ2s,58386,"Anil Kumar, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipOiaZpQtCvlCd6rsGA6ePmkvBTKvtCdS6WpE1YSs1024.jpeg,AF1QipOiaZpQtCvlCd6rsGA6ePmkvBTKvtCdS6WpE1YSs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOiaZpQtCvlCd6rsGA6ePmkvBTKvtCdS6WpE1YSs1024.jpeg,63994,AF1QipOiaZpQtCvlCd6rsGA6ePmkvBTKvtCdS6WpE1YS=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOiaZpQtCvlCd6rsGA6ePmkvBTKvtCdS6WpE1YSs1024.jpeg
ChIJ4TmOZaET44kRxIjfSrS9V50,58390,"Kaya Shah, M.D.",https://lombers.com/wp-content/uploads/2025/03/AF1QipMyO7mYjXmVzOPFqz51O2jEAq1f2UEZsXrSc5Tds1024-1.jpeg,AF1QipMyO7mYjXmVzOPFqz51O2jEAq1f2UEZsXrSc5Tds1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMyO7mYjXmVzOPFqz51O2jEAq1f2UEZsXrSc5Tds1024-1.jpeg,58392,AF1QipMyO7mYjXmVzOPFqz51O2jEAq1f2UEZsXrSc5Tds1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMyO7mYjXmVzOPFqz51O2jEAq1f2UEZsXrSc5Tds1024-1.jpeg
ChIJ00ED76oT44kRV-i2M8HDD6A,58394,"Dr. Julien Vaisman, MD",,,,,,,,,
ChIJM7P1-L0R44kRt3tPUxkgw7o,58395,"Pain Management Centers of New England",https://lombers.com/wp-content/uploads/2025/03/AF1QipNVGL-AKbw55Cgcze1Q1dyV9fCsAAYixYKj7zNms1024.png,AF1QipNVGL-AKbw55Cgcze1Q1dyV9fCsAAYixYKj7zNms1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNVGL-AKbw55Cgcze1Q1dyV9fCsAAYixYKj7zNms1024.png,63995,AF1QipNVGL-AKbw55Cgcze1Q1dyV9fCsAAYixYKj7zNm=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNVGL-AKbw55Cgcze1Q1dyV9fCsAAYixYKj7zNms1024.png
ChIJUcn01cx75IkR3b9xewG4Qi4,58399,"Bay State Pain Associates Clinic Norfolk MA",https://lombers.com/wp-content/uploads/2025/03/AF1QipPPgs3qOpdZmfyf3zLdM9Z1EMFrR8baJlwyKe6Ps1024-1.jpeg,AF1QipPPgs3qOpdZmfyf3zLdM9Z1EMFrR8baJlwyKe6Ps1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPPgs3qOpdZmfyf3zLdM9Z1EMFrR8baJlwyKe6Ps1024-1.jpeg,58401,AF1QipPPgs3qOpdZmfyf3zLdM9Z1EMFrR8baJlwyKe6Ps1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipPPgs3qOpdZmfyf3zLdM9Z1EMFrR8baJlwyKe6Ps1024-1.jpeg
ChIJvwxanKlz44kRPBPylEJscl4,58403,"Boston Pain Specialist, PC: Sasa Periskic, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipOIbJIxdqH2nxSw_W0f2kQmYaVeWfInUwoQC_NPs1024.jpeg,AF1QipOIbJIxdqH2nxSw_W0f2kQmYaVeWfInUwoQC_NPs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOIbJIxdqH2nxSw_W0f2kQmYaVeWfInUwoQC_NPs1024.jpeg,63996,AF1QipOIbJIxdqH2nxSw_W0f2kQmYaVeWfInUwoQC_NP=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOIbJIxdqH2nxSw_W0f2kQmYaVeWfInUwoQC_NPs1024.jpeg
ChIJg84LcG9544kRMyRDoR_picQ,58407,"Frederic J. Gerges, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipNwzuE9HrAYaXa5WShgppHzcYVcKPu-hFfC6Q0vs1024.png,AF1QipNwzuE9HrAYaXa5WShgppHzcYVcKPu-hFfC6Q0vs1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNwzuE9HrAYaXa5WShgppHzcYVcKPu-hFfC6Q0vs1024.png,63997,AF1QipNwzuE9HrAYaXa5WShgppHzcYVcKPu-hFfC6Q0v=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNwzuE9HrAYaXa5WShgppHzcYVcKPu-hFfC6Q0vs1024.png
ChIJF9YVwiC75IkR9R83EenvZ_8,58411,"Cape Cod Pain Management",https://lombers.com/wp-content/uploads/2025/03/AF1QipNe5UdFxloKuIUnWjPcpc4Nsv9a8xewpktrq-bWs1024.jpeg,AF1QipNe5UdFxloKuIUnWjPcpc4Nsv9a8xewpktrq-bWs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNe5UdFxloKuIUnWjPcpc4Nsv9a8xewpktrq-bWs1024.jpeg,63998,AF1QipNe5UdFxloKuIUnWjPcpc4Nsv9a8xewpktrq-bW=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNe5UdFxloKuIUnWjPcpc4Nsv9a8xewpktrq-bWs1024.jpeg
ChIJER9VGsB-44kROYJ8ZE8eZOI,58415,"Boston Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/AF1QipMzkSxJDWPkX09-WGcJ9XXjXc-Xyj95l0TK_HvUs1024-1.jpeg,AF1QipMzkSxJDWPkX09-WGcJ9XXjXc-Xyj95l0TK_HvUs1024-1.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMzkSxJDWPkX09-WGcJ9XXjXc-Xyj95l0TK_HvUs1024-1.jpeg,58417,AF1QipMzkSxJDWPkX09-WGcJ9XXjXc-Xyj95l0TK_HvUs1024-1.jpeg,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMzkSxJDWPkX09-WGcJ9XXjXc-Xyj95l0TK_HvUs1024-1.jpeg
ChIJQ8Un0DGe44kRoafriuJtEy0,58419,"Pain Management Center | Lahey Hospital & Medical Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7540.jpeg,thumbnail-7540.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7540.jpeg,63999,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7540.jpeg
ChIJqzTgL_0l44kRtTY3dik9ORI,58422,"Pain Management Centers of New England",https://lombers.com/wp-content/uploads/2025/03/AF1QipMOqpzVH9eLfdh0wspK3CL0tYlGc_k1l4MnHJgis1024.png,AF1QipMOqpzVH9eLfdh0wspK3CL0tYlGc_k1l4MnHJgis1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMOqpzVH9eLfdh0wspK3CL0tYlGc_k1l4MnHJgis1024.png,64000,AF1QipMOqpzVH9eLfdh0wspK3CL0tYlGc_k1l4MnHJgi=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipMOqpzVH9eLfdh0wspK3CL0tYlGc_k1l4MnHJgis1024.png
ChIJU8OLP3d644kRO2PwsvnSuRY,58426,"Tufts Medical Center Pain Management Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7541.jpeg,thumbnail-7541.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7541.jpeg,64001,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7541.jpeg
ChIJxflJ4Y1X5IkRIH0_ov_v7Fw,58430,"Eric Dominguez, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipOnQ1Fpjc3zqAg4dPxzL6HzYphfRzAnIqXSUD1is1024.png,AF1QipOnQ1Fpjc3zqAg4dPxzL6HzYphfRzAnIqXSUD1is1024.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOnQ1Fpjc3zqAg4dPxzL6HzYphfRzAnIqXSUD1is1024.png,64002,AF1QipOnQ1Fpjc3zqAg4dPxzL6HzYphfRzAnIqXSUD1i=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOnQ1Fpjc3zqAg4dPxzL6HzYphfRzAnIqXSUD1is1024.png
ChIJ2fP7h6oT44kRzYFa7hIALig,58433,"Emad Younan, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipNiAQ7_BG8JfNpPyGkp7z32elFOjDBSetKir2MEs1024-1.png,AF1QipNiAQ7_BG8JfNpPyGkp7z32elFOjDBSetKir2MEs1024-1.png,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNiAQ7_BG8JfNpPyGkp7z32elFOjDBSetKir2MEs1024-1.png,58435,AF1QipNiAQ7_BG8JfNpPyGkp7z32elFOjDBSetKir2MEs1024-1.png,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNiAQ7_BG8JfNpPyGkp7z32elFOjDBSetKir2MEs1024-1.png
ChIJpb_Kci45-4kRBFfuyATUD98,58437,"Pain Relief Center of Cape Cod",https://lombers.com/wp-content/uploads/2025/03/AF1QipOtvTlhDMLylWwId0xjiJFk2t9e-N3e_G9PO0ROs1024.jpeg,AF1QipOtvTlhDMLylWwId0xjiJFk2t9e-N3e_G9PO0ROs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOtvTlhDMLylWwId0xjiJFk2t9e-N3e_G9PO0ROs1024.jpeg,64003,AF1QipOtvTlhDMLylWwId0xjiJFk2t9e-N3e_G9PO0RO=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOtvTlhDMLylWwId0xjiJFk2t9e-N3e_G9PO0ROs1024.jpeg
ChIJoaMn5jqi5okR64MpMPT2v1g,58441,"Southbridge Interventional Pain Clinic",https://lombers.com/wp-content/uploads/2025/03/AF1QipOo2gDPeE5H0o5W6q5U3fLRI2uactdTr2iQVSIKs1024.jpeg,AF1QipOo2gDPeE5H0o5W6q5U3fLRI2uactdTr2iQVSIKs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOo2gDPeE5H0o5W6q5U3fLRI2uactdTr2iQVSIKs1024.jpeg,64004,AF1QipOo2gDPeE5H0o5W6q5U3fLRI2uactdTr2iQVSIK=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipOo2gDPeE5H0o5W6q5U3fLRI2uactdTr2iQVSIKs1024.jpeg
ChIJwcUYL-Mw-4kRn0CGpCnx94E,58446,"Cape Cod Hospital Pain Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipNN3c38eXw2Cu-nPm8P_jbjWSywFUTJIe3_4Pwds1024.jpeg,AF1QipNN3c38eXw2Cu-nPm8P_jbjWSywFUTJIe3_4Pwds1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNN3c38eXw2Cu-nPm8P_jbjWSywFUTJIe3_4Pwds1024.jpeg,64005,AF1QipNN3c38eXw2Cu-nPm8P_jbjWSywFUTJIe3_4Pwd=s1024,,,,https://lombers.com/wp-content/uploads/2025/03/AF1QipNN3c38eXw2Cu-nPm8P_jbjWSywFUTJIe3_4Pwds1024.jpeg
ChIJs6FeZMb45IkRA3npIxN9az8,58451,"William Guptill, MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7542.jpeg,thumbnail-7542.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7542.jpeg,64006,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7542.jpeg
ChIJ017DXwrj5IkRKUa1a-RVYWY,58455,"Southcoast Physicians Group Pain Medicine",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7543.jpeg,thumbnail-7543.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7543.jpeg,64007,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7543.jpeg
ChIJnf4AlOK144kRj0gBlH9Lmdc,58458,"Granite State Pain Pain Associates",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7544.jpeg,thumbnail-7544.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7544.jpeg,64008,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7544.jpeg
ChIJ_4GfTrYX44kRL3hEp_aGVEY,58462,"Anthony LoMonaco, DO",https://lombers.com/wp-content/uploads/2025/03/thumbnail-7545.jpeg,thumbnail-7545.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-7545.jpeg,64009,thumbnail,,,,https://lombers.com/wp-content/uploads/2025/03/thumbnail-7545.jpeg
