Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,how to heal neck pain,,,,,,1000,55,0.47,0.95,1620000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.68,1.00,0.37,0.68,0.84,0.84,0.20,0.37,0.31,0.31,0.52,0.20",90,,
us,how to heal stiff neck,,,,,,1000,42,0.20,0.48,142000000,Informational,"AI Overview, Video, Video Carousel, Related Searches, Site Links, Image, Adwords Bottom, People Also Ask, Discussions And Forums","0.54,0.79,0.30,0.66,0.36,0.16,1.00,0.16,0.41,0.05,0.66,0.10",20,,
us,how to help a stiff neck,,,,,,1000,52,0.20,0.48,183000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.81,0.81,0.45,0.55,0.62,0.62,0.55,0.62,0.55,0.55,0.62,0.45",20,,
us,how to treat a stiff neck,,,,,,1000,0,0.25,0.56,173000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.84,0.84,0.37,0.37,0.31,0.46,0.68,0.52,0.68,0.52,0.46,0.84",,,
us,how to treat sciatica pain at home,,,,,,1000,57,0.24,0.98,29400000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Site Links, Video, Image","0.68,0.84,0.37,0.31,0.37,0.52,0.37,0.31,1.00,0.68,0.52,0.52",20,,
us,is sciatic pain permanent,,,,,,1000,26,0.54,0.04,5580000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.55,0.10,0.81,0.81,1.00,0.81,1.00,0.06,0.45,0.62,0.62,1.00",90,,
us,left leg numbness,,,,,,1000,25,1.00,0.03,19500000,Informational,"Video, Featured Snippet, Image, People Also Ask, Related Searches, Discussions And Forums, Image Pack","0.25,0.68,0.52,0.52,0.46,0.68,1.00,0.37,0.31,0.52,0.46,0.31",80,,
us,leg numbness,,,,,,1000,29,0.00,0.00,65100000,Informational,"Image Pack, Site Links, Video, Related Searches, Things To Know, Image, Video Carousel, People Also Ask, AI Overview","0.07,0.07,0.28,0.10,0.03,0.43,0.15,0.13,0.13,0.15,0.13,0.28",20,,
us,massage for neck pain,,,,,,1000,40,1.17,0.98,212000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack","0.20,0.68,0.52,0.68,0.31,0.25,0.52,1.00,0.37,0.68,0.52,0.68",90,,
us,muscle pain medicine,,,,,,1000,53,0.00,0.00,291000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image","0.36,0.36,0.36,0.27,0.27,0.27,0.20,0.13,0.27,0.27,0.27,0.24",20,,
us,muscle relaxant meds,,,,,,1000,72,0.87,0.89,4180000,Informational,"Related Searches, AI Overview, Site Links, Video, Image, People Also Ask","0.05,0.01,0.03,0.07,0.01,0.29,0.07,0.00,0.29,0.24,0.05,0.13",20,,
us,muscle relaxants for back pain,,,,,,1000,73,0.00,0.00,4560000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.44,0.55,0.34,0.34,0.34,0.34,0.30,0.24,0.16,0.55,0.34,0.20",20,,
us,muscle relaxers for neck pain,,,,,,1000,19,0.00,0.00,1440000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image","0.30,0.36,0.36,0.54,0.36,0.36,0.36,0.54,1.00,0.41,0.36,0.36",20,,
us,my leg feels numb from the knee down,,,,,,1000,48,1.70,0.08,10400000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.18,0.18,0.16,0.18,0.24,0.24,0.29,0.24,0.24,0.16,0.13,0.10",90,,
us,neck ache medicine,,,,,,880,53,1.45,0.99,107000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.55,0.10,0.81,0.81,1.00,0.81,0.62,0.06,0.45,0.81,0.81,0.62",20,,
us,neck and shoulders hurt,,,,,,1000,11,0.71,0.90,206000000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.24,0.34,0.44,0.34,0.34,0.34,0.44,0.44,0.44,0.44,0.34,0.30",90,,
us,neck discomfort stress,,,,,,1000,53,0.45,0.31,119000000,Informational,"Video, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.55,0.10,0.81,0.81,1.00,0.81,0.62,0.06,0.45,0.81,0.81,0.62",90,,
us,neck hurts stress,,,,,,1000,33,0.45,0.31,28800000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.55,0.10,0.81,0.81,1.00,0.81,0.62,0.06,0.45,0.81,0.81,0.62",90,,
us,nonsteroidal anti-inflammatory medication,,,,,,1000,87,0.00,0.00,8590000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","0.02,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,numb legs,,,,,,1000,25,0.00,0.00,47400000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Image Pack, Site Links, Video, Image","0.16,0.20,0.16,0.54,0.01,0.08,0.43,0.20,0.29,0.54,0.01,0.08",20,,
us,pain buttocks and hip,,,,,,1000,53,0.56,0.15,4360000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.05,0.04,0.03,0.01,1.00,0.65,0.82,0.03,0.30,0.55,0.44,0.02",90,,
us,pain in bottom of legs,,,,,,1000,49,0.00,0.00,761000000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","1.00,0.76,0.76,0.76,0.76,0.76,0.67,0.76,0.76,1.00,0.76,0.76",20,,
us,pain in top of right arm,,,,,,1000,31,0.34,0.08,1030000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Site Links, Related Searches","0.24,0.08,0.65,0.55,0.44,0.34,0.44,1.00,0.30,0.16,0.16,0.20",20,,
us,pain in upper left arm,,,,,,1000,44,0.31,0.07,694000000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.55,0.34,0.24,0.65,0.30,0.34,0.30,0.24,0.30,0.34,0.55,0.24",90,,
us,painful stiff neck treatment,,,,,,1000,61,0.50,0.50,14300000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.24,0.20,0.79,1.00,1.00,0.41,0.13,0.54,0.20,0.20,0.16,0.05",90,,
us,piriformis treatment,,,,,,1900,38,0.00,0.00,1950000,Informational,"Image Pack, Video, Image, Video Carousel, Discussions And Forums, AI Overview, People Also Ask, Related Searches, Things To Know","1.00,0.81,0.66,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.00,0.00",75,,
us,right leg numb,,,,,,1000,0,0.99,0.03,29400000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.44,0.44,0.24,0.34,0.16,0.44,0.24,0.24,0.44,0.24,0.34,0.34",,,
us,sciatic examination,,,,,,1000,41,1.32,0.07,1620000,"Informational, Transactional","AI Overview, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.31,0.08,0.37,0.68,0.84,0.68,0.00,0.05,0.37,0.68,1.00,1.00",20,,
us,sharp shooting pain in thigh that comes and goes,,,,,,1000,21,0.62,0.02,2530000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video","0.81,0.62,0.62,0.81,0.62,0.62,0.55,0.62,0.55,0.55,0.55,0.55",90,,
us,sore neck & shoulders,,,,,,1000,51,0.76,0.71,11800000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.62,0.10,0.81,0.81,1.00,0.81,1.00,0.06,0.45,0.81,0.62,0.62",20,,
us,spinal manipulation,,,,,,1000,69,7.38,0.24,28100000,Informational,"Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Things To Know, Adwords Middle, AI Overview, Knowledge Panel, Image Pack, Image","0.04,0.08,0.06,0.08,0.08,0.08,0.06,0.06,0.06,0.05,0.04,0.04",70,,
us,spinal narrowing neck,,,,,,1000,28,0.74,0.14,6970000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Video, Image","0.65,0.07,0.02,0.82,1.00,0.65,0.65,0.00,0.00,0.00,0.00,0.00",90,,
us,spine fracture treatments,,,,,,1000,29,2.20,0.19,26200000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video, Image","0.55,0.10,0.81,0.81,1.00,0.81,1.00,0.05,0.45,0.81,0.81,1.00",20,,
us,spondylolishtesis,,,,,,1000,68,0.00,0.00,1660000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.00,1.00,0.00,0.00,0.00",60,,
us,stiff neck remedy,,,,,,1000,43,0.33,0.73,604000000,Informational,"AI Overview, Image, Adwords Bottom, Video Carousel, People Also Ask, Image Pack, Video, Related Searches, Discussions And Forums","0.24,0.29,0.16,0.10,0.29,0.44,0.16,0.07,0.24,0.16,0.04,0.03",90,,
us,strong muscle relaxant,,,,,,1000,55,1.45,0.27,9380000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.62,0.55,0.62,0.81,0.62,0.62,1.00,1.00,0.36,0.81,0.62,0.45",20,,
us,surgery for spinal stenosis,,,,,,1000,32,0.00,0.00,16900000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.15,0.19,0.15,0.07,0.04,0.07,0.13,0.36,0.24,0.15,0.13,0.24",90,,
us,tramadol for sleep,,,,,,1000,58,0.64,0.04,7390000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.67,1.00,0.76,0.76,0.76,0.76,0.67,0.67,0.76,0.76,0.76,0.76",20,,
us,transcutaneous electric nerve stimulation,,,,,,1000,45,0.92,0.93,1920000,Informational,"AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.22,0.00,0.16,0.54,0.22,0.04,0.13,0.04,1.00,0.00,0.02,0.07",20,,
us,transcutaneous electrical nerve stimulator,,,,,,1000,40,0.78,0.44,1240000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","1.00,0.52,1.00,0.20,0.00,0.01,0.07,0.08,0.00,0.00,0.05,0.44",20,,
us,transcutaneous stimulation,,,,,,1000,52,0.78,0.44,2190000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.01,0.02,0.01,1.00,0.19,0.05,0.04,0.03,0.02,0.03,0.05,0.05",20,,
us,types of leg pain,,,,,,1000,43,0.00,0.00,2020000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image","0.68,0.52,0.52,0.52,0.52,0.52,0.46,0.52,0.52,0.84,0.52,0.52",90,,
us,upper back shoulder ache,,,,,,1000,31,0.98,0.30,19000000,Informational,"Video, Featured Snippet, Related Searches, Discussions And Forums, Image Pack, Site Links, Image, Video Carousel, People Also Ask","0.62,0.10,1.00,0.81,1.00,0.81,1.00,0.06,0.30,0.81,0.81,1.00",20,,
us,upper right back ache,,,,,,1000,33,0.93,0.04,140000000,Informational,"Image Pack, Video, Image, Video Carousel, Related Searches, Discussions And Forums","0.05,0.01,0.00,0.00,0.00,1.00,0.01,0.00,0.03,0.01,0.02,0.04",90,,
us,uses tramadol,,,,,,1000,82,0.87,0.01,7500000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.03,0.00,1.00,0.00,0.00,0.00,0.00,0.00",20,,
us,what are the top 5 muscle relaxers,,,,,,1000,31,0.97,0.40,2270000,"Informational, Commercial","Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.76,0.67,0.76,1.00,1.00,0.76,0.76,0.76,1.00,0.76,0.76,0.55",20,,
us,what causes back pains in the upper back,,,,,,880,52,0.18,0.11,2810000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.30,0.13,1.00,1.00,1.00,1.00,0.76,0.08,0.55,0.76,0.76,0.76",20,,
us,what causes occipital neuralgia,,,,,,1000,30,0.04,0.12,2530000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, People Also Ask","0.76,1.00,1.00,1.00,1.00,1.00,1.00,0.76,0.76,0.76,0.76,0.76",90,,
us,what causes pain on the legs,,,,,,1000,32,0.07,0.24,544000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.13,0.02,0.19,0.00,0.29,0.00,0.00,0.00,0.08,0.16,0.13,0.19",20,,
us,what causes upper back,,,,,,1000,28,0.17,0.14,546000000,Informational,"Video, Featured Snippet, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Site Links","0.67,0.13,1.00,1.00,1.00,1.00,0.76,0.08,0.55,0.76,0.76,0.76",20,,
us,what is back stenosis,,,,,,1000,60,0.22,0.19,16000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.07,0.02,1.00,0.01,0.01,0.01,0.01,0.01,0.13,0.01,0.01,0.02",90,,
us,what is cervical stenosis,,,,,,1000,45,0.00,0.00,16400000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.62,0.62,0.62,0.81,0.62,0.62,0.62,0.62,0.62,0.62,0.55,0.81",20,,
us,what is the best muscle relaxer,,,,,,1000,29,0.83,0.96,13000000,"Informational, Commercial","Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.34,0.34,0.30,0.34,0.30,0.30,0.44,0.34,0.34,0.34,0.34,0.24",20,,
us,what is the best pain relief for degenerative disc disease,,,,,,1000,18,0.00,0.00,15800000,"Informational, Commercial","Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.62,0.62,0.62,0.62,0.62,0.81,0.62,0.62,0.81,0.62,0.55,0.55",20,,
us,what is the cure for stiff neck,,,,,,1000,18,0.24,0.64,180000000,Informational,"AI Overview, Video, Image, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.62,0.10,0.81,0.81,1.00,0.81,1.00,0.06,0.30,0.81,0.81,1.00",90,,
us,why does my leg feel numb,,,,,,1000,13,1.06,0.02,43800000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.68,0.68,0.46,0.52,0.68,0.68,0.46,0.52,0.46,0.46,0.46,0.37",90,,
us,aches & pains in legs,,,,,,390,50,0.39,0.10,13600000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Video, Image","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,1.00,0.79,1.00",90,,
us,anti-inflammation drugs,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
us,at home sciatica treatments,,,,,,880,0,0.28,1.00,22000000,Informational,"Video, Featured Snippet, Image, Video Carousel, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.00,0.79,1.00,0.02,0.00,0.79,0.79,1.00",,,
us,back of the neck massage,,,,,,880,37,0.70,1.00,129000000,Informational,"Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Image Pack","0.54,0.00,0.00,1.00,0.66,0.79,1.00,0.00,0.00,0.00,0.00,0.08",90,,
us,best meds for muscle pain,,,,,,880,57,1.21,0.98,105000000,Commercial,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.41,0.13,0.24,0.54,0.24,0.30,0.54,1.00,0.13,0.24,0.36,0.20",20,,
us,broken backbone treatment,,,,,,880,29,2.20,0.19,16900000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image","0.55,0.10,0.05,0.04,1.00,0.81,1.00,0.05,0.45,0.81,0.81,1.00",20,,
us,can spinal stenosis be cured,,,,,,880,19,0.00,0.00,1430000,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask","0.67,0.67,0.45,0.55,0.55,0.55,0.67,0.67,0.67,0.55,0.67,1.00",90,,
us,ddd disc,,,,,,880,46,0.68,0.08,4590000,Informational,"Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.08,0.07,1.00,0.79,1.00,0.30,0.13,0.13,0.07,0.16,0.20,0.16",20,,
us,degenerative disc disease drugs,,,,,,880,36,2.27,0.24,783000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video, Image","0.45,0.76,1.00,1.00,1.00,1.00,0.76,0.08,0.45,0.36,0.20,0.16",20,,
us,do muscle relaxers help with nerve pain,,,,,,880,29,0.00,0.00,1310000,Informational,"Site Links, Video, Featured Snippet, People Also Ask, Related Searches, Discussions And Forums","0.72,0.72,1.00,1.00,1.00,1.00,1.00,0.88,0.72,0.72,0.59,0.88",20,,
us,facet injection,,,,,,880,33,0.00,0.00,12300000,Informational,"Related Searches, Things To Know, AI Overview, Image Pack, Site Links, Video, Image, People Also Ask","0.13,0.13,0.10,0.13,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.16",20,,
us,headband headache,,,,,,880,51,0.69,0.98,3250000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","1.00,0.72,0.72,0.72,0.72,0.72,0.59,0.88,1.00,0.88,0.88,0.88",75,,
us,how is sciatica diagnosed,,,,,,880,47,0.00,0.00,7260000,Informational,"Site Links, Video, Featured Snippet, Image, People Also Ask, Related Searches, Discussions And Forums","0.16,0.45,0.30,0.67,0.67,0.45,0.76,0.76,0.76,0.76,0.76,0.67",20,,
us,how to ease neck stiffness,,,,,,1000,0,0.29,0.40,236000000,Informational,"Video, Image, Adwords Bottom, Video Carousel, Related Searches, Discussions And Forums, AI Overview","0.68,0.08,0.84,0.84,0.84,0.11,1.00,0.07,0.11,0.68,0.84,0.08",,,
us,how to relieve a sore neck,,,,,,880,67,0.35,0.57,236000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","1.00,0.36,0.05,0.13,0.04,0.04,0.27,0.20,0.13,0.20,0.13,0.16",20,,
us,how to relieve stiff neck pain,,,,,,880,40,0.25,0.56,176000000,Informational,"Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.36,0.36,0.76,0.76,1.00,0.67,0.45,0.67,0.76,0.55,0.36,0.76",20,,
us,ibuprofen for ankylosing spondylitis,,,,,,880,28,0.00,0.00,2270000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.00,0.03,0.03,0.36,0.80,0.27,1.00,0.01,0.20,0.08,0.03,0.13",20,,
us,ice and heat therapy,,,,,,880,35,0.20,0.89,201000000,Informational,"Image Pack, Video Carousel, People Also Ask, Discussions And Forums, AI Overview, Site Links, Video, Image, Related Searches","0.88,0.88,0.88,0.72,0.72,1.00,0.88,0.88,0.72,0.72,0.72,0.59",20,,
us,left hand discomfort,,,,,,880,47,2.07,0.03,165000000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.54,0.08,0.79,1.00,0.05,0.02,0.20,0.01,0.36,0.79,0.54,0.02",90,,
us,medication for nerve pain,,,,,,880,41,0.00,0.00,128000000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.13,0.10,0.05,0.07,0.01,0.02,0.00,0.00,0.00,0.36,0.00,0.00",20,,
us,muscle relaxant for spasm,,,,,,880,43,0.94,0.05,16500000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.01,0.01,0.03,0.10,0.24,0.79,1.00,0.00,0.07,0.16,1.00,0.54",20,,
us,muscle relaxant rx,,,,,,880,72,2.41,0.22,19300000,Informational,"Video, Image, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.36,0.05,0.03,0.01,0.20,0.03,0.07,0.01,0.24,1.00,0.66,0.07",20,,
us,muscle relaxer medications,,,,,,880,54,0.88,0.72,6210000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.10,0.10,0.22,0.16,0.13,0.29,0.29,0.22,0.29,0.22,0.16,0.29",20,,
us,muscle spasm pills,,,,,,880,61,0.96,0.86,11900000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.36,0.16,0.20,0.52,0.20,0.20,0.20,0.24,0.16,0.24,0.24,0.13",20,,
us,muscle spasm relaxant,,,,,,880,0,0.94,0.05,4030000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview, Image Pack","0.01,0.01,0.03,0.10,0.24,0.79,1.00,0.00,0.13,0.30,1.00,0.54",,,
us,muscle tension headache,,,,,,880,62,0.00,0.00,106000000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video","0.08,0.62,0.62,0.62,0.62,0.62,0.01,0.62,0.62,0.81,1.00,0.36",90,,
us,neuropathic pain medicine,,,,,,880,60,0.00,0.00,5490000,Informational,"Site Links, Video, Featured Snippet, Image, Video Carousel, People Also Ask, Related Searches","0.19,1.00,0.15,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00",20,,
us,nonsteroidal anti-inflammatory medicines,,,,,,880,82,0.60,0.11,8790000,Informational,"Site Links, Image, Video, Featured Snippet, Video Carousel, People Also Ask, Related Searches, Things To Know, Knowledge Panel","0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00",20,,
us,numb leg,,,,,,880,0,0.00,0.00,47400000,Informational,"AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know","0.43,0.13,0.08,0.54,0.00,0.43,0.29,0.16,0.07,0.00,0.00,0.07",,,
us,pain on left neck and shoulder,,,,,,880,15,0.65,0.11,488000000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image, Video Carousel","0.45,0.30,1.00,0.67,0.67,0.76,0.67,1.00,0.55,0.67,0.67,0.55",20,,
us,pain pump implant,,,,,,880,9,2.20,0.04,10600000,Informational,"AI Overview, Image Pack, Video, Image, People Also Ask, Video Carousel, Related Searches, Things To Know, Discussions And Forums","0.30,0.55,0.36,0.36,0.55,0.36,0.55,0.62,0.81,0.81,0.81,0.81",90,,
us,sciatic nerve pain treatments at home,,,,,,880,43,0.22,0.98,4050000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Site Links, Video, Featured Snippet","0.67,0.13,0.55,1.00,1.00,0.00,0.76,0.08,0.55,1.00,1.00,0.76",20,,
us,severe central canal stenosis,,,,,,880,27,0.00,0.00,5350000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview","0.30,0.30,0.30,0.30,0.30,0.30,0.30,1.00,0.30,0.30,0.30,0.24",20,,
us,shoulders pain and neck,,,,,,0,0,0.71,0.90,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
us,sore right arm,,,,,,880,51,0.59,0.05,304000000,Informational,"Discussions And Forums, Image Pack, Site Links, Video, Featured Snippet, Image, People Also Ask, Related Searches","0.44,0.24,0.55,0.24,0.16,0.24,0.30,0.20,0.13,0.44,0.20,0.24",20,,
us,spinal stenosis definition,,,,,,720,77,0.00,0.00,9620000,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, AI Overview, Image, Adwords Bottom, Related Searches","0.25,0.37,0.46,1.00,0.46,0.37,0.52,0.31,0.13,0.16,0.16,0.84",20,,
us,surgical decompression spine,,,,,,390,40,1.80,0.24,8150000,Informational,"Things To Know, AI Overview, Image Pack, Image, Video Carousel, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.30,0.55,0.82,1.00",90,,
us,tramadol what is it used for,,,,,,880,79,1.04,0.01,7430000,Informational,"Video, Featured Snippet, Image, Related Searches, Site Links","0.07,0.13,0.20,0.24,0.20,0.20,0.16,1.00,0.20,0.20,0.34,0.20",20,,
us,transcutaneous electrical nerve stimulation tens,,,,,,880,62,0.00,0.00,2190000,Informational,"Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Site Links, Video","0.36,0.00,0.27,0.27,0.27,0.00,0.00,1.00,0.00,0.36,0.27,0.00",20,,
us,types of back operations,,,,,,880,18,1.27,0.32,869000000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.44,0.07,1.00,0.05,0.04,0.02,0.16,0.01,0.30,0.82,0.82,0.04",20,,
us,upper back muscle,,,,,,880,39,0.14,0.22,987000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack","0.24,0.35,0.10,0.08,0.29,0.16,0.35,0.10,0.07,0.18,0.08,0.10",20,,
us,upper back strain,,,,,,880,28,0.75,0.15,277000000,Informational,"Related Searches, Discussions And Forums, Image Pack, Video, Image, Video Carousel, People Also Ask","0.24,0.13,0.08,0.10,0.10,0.16,0.10,0.18,0.10,0.24,0.18,0.16",90,,
us,vertebrogenic lower back pain,,,,,,880,4,1.31,0.09,24500,Informational,"Related Searches, Things To Know, Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask","0.20,0.13,0.37,0.84,1.00,0.52,0.46,0.52,0.37,0.16,0.37,0.37",90,,
us,what causes nerve pain,,,,,,880,0,0.00,0.00,135000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.05,0.45,0.76,1.00,0.76,0.76,0.76,0.76,0.76,0.76,0.67,0.67",,,
us,what does muscle relaxers do,,,,,,880,33,0.00,0.00,3140000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88",20,,
us,what is a muscle relaxer,,,,,,880,65,0.24,0.03,14800000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.88,1.00,0.72,0.88,0.88,0.88,0.88,0.88,0.88,0.88,1.00,0.88",20,,
us,what is scs,,,,,,880,34,0.43,0.09,55100000,Informational,"Related Searches, AI Overview, Video, Image, Video Carousel, People Also Ask","0.55,0.67,0.67,0.76,0.76,0.67,0.76,0.76,1.00,0.55,0.76,0.67",90,,
us,what to do about a stiff neck,,,,,,880,50,0.38,0.65,166000000,Informational,"Image, Video Carousel, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.54,0.41,0.30,0.41,0.54,0.24,0.54,0.30,0.07,0.30,0.36,0.41",20,,
us,what to do for stiff neck,,,,,,880,30,0.38,0.65,151000000,Informational,"Video Carousel, Related Searches, Video, Adwords Bottom, People Also Ask, Discussions And Forums, AI Overview, Image Pack, Site Links, Image","0.52,0.37,0.52,0.37,0.52,1.00,0.31,0.37,0.25,0.37,0.31,0.37",20,,
